FOOD_CODE,FOOD_NAME,ENERGY
D017295,아이스 검은콩라떼,251
D017296,단호박라떼,239
D017297,아이스 단호박라떼,225
D017298,고구마라떼,269
D017299,아이스 고구마라떼,255
D017300,밤라떼,295
D017301,아이스 밤라떼,285
D017302,민트초코라떼,303
D017303,아이스 민트초코라떼,275
D017304,초코바나나라떼,244
D017305,아이스 초코바나나라떼,230
D017306,아몬드코코넛라떼,252
D017307,아이스 아몬드코코넛라떼,238
D017313,초코베리라떼,321
D017314,아이스 그린티도피오라떼,238
D017315,그린티도피오라떼,317
D017316,오렌지바닐라밀크,285
D017317,냉 미숫가루,400
D017318,코코몬프레소,326
D017319,요거트 스무디,339
D017320,레몬 요거트 스무디,382
D017321,딸기 요거트 스무디,372
D017322,블루베리 요거트 스무디,372
D017323,복숭아 스무디,179
D017324,리얼 과일스무디 망고,235
D017325,리얼 과일스무디 딸기바나나,235
D017326,민트초코 프라페,392
D017327,자바칩 프라페,392
D017328,그린티프라페,338
D017329,쿠앤크 프라페,405
D017330,모카 프라페,214
D017331,카라멜 프라페,213
D017332,쿨러시 배,162
D017333,쿨러시 자두,185
D017334,쿨러시 알로에,217
D017335,코코프레소,287
D017337,파인애플망고스무디,165
D017341,라임민트에이드,156
D017342,한라봉에이드,112
D017343,레몬에이드,46
D017344,과일 에이드 자몽,25
D017345,과일 에이드 청포도,42
D017347,과일 에이드 복숭아,90
D017348,아이스티 레몬,60
D017349,아이스티 복숭아,60
D017351,꿀유자차,64
D017352,꿀자몽차,64
D017353,꿀레몬차,71
D017354,꿀생강차,79
D017355,꿀대추차,69
D017356,꿀모과배차,75
D017357,건강주스 대추꿀잠,230
D017358,건강주스 레몬피부,260
D017359,건강주스 생강면역,247
D017360,건강주스 유자활력,227
D017361,골드키위주스,182
D017362,딸기주스,165
D017363,파인애플 주스,193
D017364,치즈 스틱케이크,235
D017365,초코 스틱케이크,201
D017366,레드벨벳 스틱케이크,151
D017367,캐롯 스틱케이크,127
D017368,코코넛망고 케이크,298
D017369,그린파라다이스 케이크,270
D017370,스윗체리초코 케이크,236
D017371,딸기마니아 케이크,249
D017372,초코무스 케이크,272
D017373,초코티라미수,274
D017374,수플레치즈 케이크,233
D017375,블루베리 요거트 케이크,235
D017376,까망베르크런치 케이크,258
D017377,돌체티라미수,356
D017378,뉴욕치즈 케이크,334
D017379,오레오크림치즈 케이크,334
D017380,당근파운드 케이크,334
D017381,다크초코 롤케익,266
D017382,스윗밀크 롤케익,220
D017383,블루베리 롤케익,254
D017384,블루베리 크레이프 케익,236
D017385,딸기 크레이프 케익,234
D017386,밀크 크레이프 케익,225
D017387,초코스콘,514
D017388,플레인스콘,444
D017389,잉글리쉬머핀,283
D017390,수제 크런치초코쿠키,104
D017391,수제 모카초코칩쿠키,81
D017392,수제 치즈쿠키,100
D017393,초콜릿청크 쿠키,160
D017394,마카다미아넛 쿠키,185
D017395,록키로드 쿠키,158
D017396,건포도 스콘,392
D017397,모카번,313
D017398,마카롱,76
D017399,블루베리머핀,114
D017401,치즈머핀,410
D017402,오리지널 매콤치즈 핫도그,313
D017403,오리지널 치즈 핫도그,317
D017404,블루베리 베이글,281
D017405,어니언 베이글,284
D017406,치즈 베이글,356
D017407,플레인 베이글,276
D017408,크림치즈 프렛즐,250
D017409,허니버터볼(소형/대형),356
D017410,갈릭브레드,776
D017411,허니버터브레드,790
D017412,크로크무슈,437
D017413,햄에그 치아바타,412
D017414,불고기 치아바타,414
D017415,치킨먹물 치아바타,342
D017416,치킨브리또,319
D017417,소시지브리또,376
D017418,불고기브리또,370
D017419,불고기베이크,574
D017420,소세지 프레즐,252
D017422,베이글칩(갈릭/허니),251
D018000,가래떡,195.16
D018001,깨송편,219.01
D018002,꿀떡,228.48
D018003,모듬찰떡,218.16
D018004,백설기,229.5
D018005,쑥절편,192.12
D018006,약식,219.87
D018007,인절미,242.26
D018008,증편,200.1
D018009,찐감자,140.18
D018010,찐고구마,277.31
D018011,찐옥수수,370.54
D018012,참깨경단,239.92
D018013,팥시루떡,224.23
D018014,팥찹쌀떡,294.75
D018015,가자미구이,245.31
D018016,간장양념닭다리구이,740.27
D018017,갈치구이,275.69
D018018,고등어구이,551.8
D018019,고등어석쇠구이,679.62
D018020,굴비구이,291.73
D018021,꽁치구이,604.84
D018022,닭고기대파꼬치구이,416.63
D018023,닭구이,872.3
D018024,닭발구이,431.43
D018025,돼지갈비구이,881.09
D018026,돼지고기산적,339.25
D018027,돼지불고기,449.57
D018028,등심스테이크,388
D018029,런천미트구이,484.35
D018030,뱅어포구이,262
D018031,버섯구이,41.71
D018032,삼겹살고추장구이,805.66
D018033,삼겹살구이,933.52
D018034,삼치구이,355.16
D018035,새송이버섯구이,66.92
D018036,새우구이,260.76
D018037,쇠갈비구이,722.95
D018038,쇠곱창구이,275.96
D018039,쇠불고기,339.22
D018040,안심스테이크,366.42
D018041,오리고기구이,586.08
D018042,오리불고기,361.52
D018043,장어고추장구이,258.89
D018044,조기구이,318.2
D018045,조미김,23.5
D018046,쥐포구이,238.58
D018047,참치머리구이,346.8
D018048,치킨데리야끼,707.64
D018049,키조개구이,234.13
D018050,표고버섯구이,79.6
D018051,함박스테이크,347.37
D018052,햄구이,577.05
D018053,갈비탕,363.24
D018054,감자된장국,98.19
D018055,감잣국,82.47
D018056,곰탕,145.15
D018057,굴무국,123.09
D018058,근대된장국,38.84
D018059,김치콩나물국,48.33
D018060,김칫국,90.78
D018061,꼬리곰탕,135.9
D018062,냉이된장국,86.47
D018063,달걀국,52.37
D018064,닭개장,142.98
D018065,닭곰탕,330.4
D018066,대합미역국,44.84
D018067,도가니탕,198.17
D018068,동태국,66.87
D018069,메밀묵국,87.38
D018070,무시래기된장국,61.11
D018071,미역국,46.36
D018072,미역냉국,128.81
D018073,미역된장국,96.16
D018074,미역오이냉국,21.8
D018075,배추된장국,79.08
D018076,북엇국,111.03
D018077,뼈해장국,206.01
D018078,사골국,220.99
D018079,삼계탕,911.39
D018080,새우미역국,63.22
D018081,새우탕,163.1
D018082,선짓국(선지해장국),173.84
D018083,설렁탕,118.37
D018084,쇠고기무국,61.53
D018085,쇠고기미역국,52.03
D018086,쇠고기배춧국,62.29
D018087,순댓국,509.46
D018088,순두부달걀탕,102.39
D018089,시금치된장국,37.98
D018090,쑥된장국,60.64
D018091,아욱된장국,81.83
D018092,애호박된장국,122.91
D018093,어묵국,106.95
D018094,얼갈이배춧국,36.23
D018095,오이냉국,38.17
D018096,오징어국,91.91
D018097,우거지곰탕,88.55
D018098,우거지된장국,78.61
D018099,육개장,130.33
D018100,일본된장국,20.6
D018101,재첩국,81.91
D018102,조갯국,62.72
D018103,콩나물국,24.66
D018104,콩나물된장국,123.17
D018105,토란국,62.09
D018106,해물된장국,111.58
D018107,호박잎된장국,23.1
D018108,홍합무국,87.05
D018109,갓김치,16.53
D018110,고들빼기김치,35.27
D018111,깍두기,16.4
D018112,깻잎김치,31.15
D018113,나박김치,9.82
D018114,돌나물물김치,19.78
D018115,동치미,27.21
D018116,배추김치,10.66
D018117,백김치,16.56
D018118,보쌈김치,27.21
D018119,부추김치,23.33
D018120,얼갈이배추김치,50.46
D018121,열무김치,10.71
D018122,오이김치,26.54
D018123,오이소박이,32.38
D018124,총각김치,22.89
D018125,파김치,13.32
D018126,가죽나물무침,60.54
D018127,가지나물무침,17.95
D018128,건취나물무침,44.4
D018129,고구마줄기나물무침,41.64
D018130,고사리나물무침,44.97
D018131,고춧잎나물무침,79.55
D018132,깻잎나물무침,38.76
D018133,냉이나물무침,66.3
D018134,도라지나물무침,65.04
D018135,머위대나물무침,28.95
D018136,무나물무침,10.56
D018137,방풍나물무침,60.76
D018138,배추나물무침,49.19
D018139,비름나물무침,58.48
D018140,숙주나물무침,17.5
D018141,시금치나물무침,34.28
D018142,시래기나물무침,56.84
D018143,씀바귀나물무침,87.63
D018144,애호박볶음,29.52
D018145,열무나물무침,74.13
D018146,열무된장나물무침,61.23
D018147,오이나물무침,66.15
D018148,유채나물무침,86.24
D018149,참나물무침,53.85
D018150,취나물된장무침,39.38
D018151,콩나물고춧가루무침,83.58
D018152,콩나물무침,34.54
D018153,토란대나물무침,61.11
D018154,톳나물무침,67.82
D018155,간짜장,625.08
D018156,고기만두,350.25
D018157,군만두,514.51
D018158,김치만두,334.15
D018159,달걀라면,596.11
D018160,떡국,588.01
D018161,떡라면,525.49
D018162,떡만두국,666.99
D018163,라면,450.91
D018164,막국수,799.33
D018165,만두,397.27
D018166,메밀국수,221.87
D018167,물냉면,383.98
D018168,물만두,448.16
D018169,미트볼 토마토 스파게티,898.82
D018170,바지락칼국수,576.77
D018171,볶음우동,385.41
D018172,비빔국수,512.46
D018173,비빔냉면,499.16
D018174,사골만두국,606.93
D018175,수제비,378.28
D018176,우동(일식),1264.19
D018177,월남쌈,293.84
D018178,잔치국수,310.2
D018179,쟁반국수,535.45
D018180,짜장면,529.18
D018181,짬뽕,464.46
D018182,쫄면,706.96
D018183,칼국수,540.65
D018184,콩국수,651.57
D018185,회냉면,741.26
D018186,검정콩밥,330.61
D018187,계란볶음밥,584.71
D018188,고추김밥,490.73
D018189,기장밥,331.91
D018190,김밥,322.56
D018191,김치김밥,351.43
D018192,김치볶음밥,550.64
D018193,낙지덮밥,525.24
D018194,날치알김밥,461.27
D018195,닭고기덮밥,510.58
D018196,돈까스김밥,646.18
D018197,돌솥비빔밥,558.1
D018198,돼지머리국밥,1233.32
D018199,모듬회덮밥,593.54
D018200,무밥,266.19
D018201,보리밥,321.63
D018202,볶음밥,640.48
D018203,불고기덮밥,728.18
D018204,비빔밥,637.54
D018205,새우볶음밥,635.75
D018206,생선모듬초밥,607.45
D018207,쇠머리국밥,239.21
D018208,쇠고기김밥,447.51
D018209,쇠고기볶음밥,456.99
D018210,쇠고기주먹밥,355.16
D018211,수수밥,321.89
D018212,순대국밥,673.09
D018213,알밥,422.13
D018214,영양돌솥밥,643.16
D018215,오므라이스,692.71
D018216,오징어덮밥,484.59
D018217,완두콩밥,276.32
D018218,유부초밥,388.54
D018219,육회비빔밥,442.29
D018220,잡곡밥,292.6
D018221,잡채밥,825.15
D018222,제육덮밥,949.76
D018223,짜장밥,572.62
D018224,짬뽕밥,647.7
D018225,차조밥,313.24
D018226,찰밥,429.7
D018227,참치김밥,435.04
D018228,참치마요삼각김밥,398.7
D018229,참치볶음밥,412.97
D018230,채소김밥,442.09
D018231,채소볶음밥,474.03
D018232,치즈김밥,476.98
D018233,카레라이스,518.4
D018234,콩나물국밥,403.26
D018235,콩나물밥,392.17
D018236,팥밥,286
D018237,표고버섯볶음밥,551.73
D018238,하이라이스,401.93
D018239,현미밥,396.31
D018240,흑미밥,348.7
D018241,감자볶음,100.18
D018242,감자채소볶음,139.78
D018243,건새우볶음,60.83
D018244,고추볶음,69.78
D018245,김치볶음,106.07
D018246,꽈리고추멸치볶음,126.57
D018247,낙지볶음,182.69
D018248,느타리버섯볶음,47.09
D018249,닭가슴살피망볶음,97.58
D018250,닭발볶음,372.98
D018251,닭볶음,558.83
D018252,당근볶음,85.13
D018253,돼지고기김치볶음,371.22
D018254,돼지고기채소볶음,388.96
D018255,돼지곱창순대볶음,299.11
D018256,떡볶이,260.02
D018257,라볶이,268.47
D018258,마늘쫑볶음,123.91
D018259,마늘쫑잔멸치볶음,58.42
D018260,마파두부,174.33
D018261,멸치견과류볶음,206.95
D018262,멸치마늘쫑볶음,138.41
D018263,멸치볶음,138
D018264,묵은지삼겹살볶음,302.03
D018265,문어고추장볶음,175.01
D018266,미역줄기볶음,61.43
D018267,브로콜리볶음,46.14
D018268,새송이버섯볶음,145.44
D018269,새우볶음,166.66
D018270,소시지볶음,559.51
D018271,쇠고기고추장볶음,434.08
D018272,쇠고기버섯볶음,330.36
D018273,쇠고기볶음,543.39
D018274,쇠고기채소볶음,288.81
D018275,양파볶음,44.67
D018276,어묵볶음,275.24
D018277,어묵잡채,414.12
D018278,어묵채소볶음,136.68
D018279,오징어볶음,255.56
D018280,오징어채볶음,59.52
D018281,유산슬,189.43
D018282,잔멸치견과류볶음,193.96
D018283,잔멸치고추볶음,114.05
D018284,잔멸치꽈리고추볶음,146.65
D018285,잔멸치볶음,170.46
D018286,잔멸치풋고추볶음,127.82
D018287,잡채,291.15
D018288,제육볶음,487.98
D018289,죽순쇠고기볶음,276.31
D018290,참치 김치볶음,121.88
D018291,채소떡볶이,515.29
D018292,콩나물잡채,153.12
D018293,팔보채,196.98
D018294,멸치풋고추볶음,94.83
D018295,햄채소볶음,401.83
D018296,BLT샌드위치,423.85
D018297,감자크로켓,295.63
D018298,꽈배기,272.34
D018299,닭가슴살샌드위치,551.65
D018300,도넛,294.22
D018301,롤케이크,311.94
D018302,링도넛,514.57
D018303,마늘빵,219.12
D018304,머핀,499.29
D018305,모닝빵,219.52
D018306,모카빵,507.78
D018307,베이글,367.64
D018308,불고기버거,499.77
D018309,사과파이,184.65
D018310,생크림케이크,237.09
D018311,소보로빵,274.19
D018312,식빵,264.36
D018313,식빵토스트,365.67
D018314,찐빵,532.43
D018315,참치 샌드위치,505.3
D018316,찹쌀도넛,201.62
D018317,채소샌드위치,439.87
D018318,초코 소라빵,222.99
D018319,츄러스,252.49
D018320,치킨버거,475.56
D018321,카스텔라,234.74
D018322,콤비네이션피자,548.05
D018323,크로아상,669.17
D018324,페이스트리,326.3
D018325,피자빵,595.65
D018326,햄버거,527.67
D018327,햄샌드위치,439.2
D018328,햄치즈샌드위치,433.09
D018329,호떡,470.6
D018330,가오리회무침,186.62
D018331,감자샐러드,189.19
D018332,골뱅이국수무침,250.52
D018333,과일샐러드,138.69
D018334,굴무생채,149.16
D018335,굴무침,61.44
D018336,김무침,77.57
D018337,낙지무침,138
D018338,느타리버섯무침,88.01
D018339,다시마무침,43.27
D018340,단호박샐러드,242.52
D018341,달래무침,37.79
D018342,닭가슴살샐러드,203.24
D018343,닭고기냉채,215.62
D018344,도라지생채,123.97
D018345,도라지오이생채,76.02
D018346,도토리묵 무침,147.76
D018347,돌나물무침,34.25
D018348,두릅초고추장무침,60.49
D018349,마늘쫑무침,31.92
D018350,무말랭이무침,24.17
D018351,무생채,73.54
D018352,미나리무침,41.52
D018353,미역초무침,17.49
D018354,민들레잎무침,72.9
D018355,배추겉절이,27.32
D018356,부추무침,92.3
D018357,북어채무침,282.02
D018358,상추겉절이,61.14
D018359,새싹채소샐러드,74.21
D018360,양배추샐러드,225.1
D018361,양상추샐러드,188.98
D018362,양장피,291.79
D018363,양파부추무침,44.19
D018364,열무겉절이,57.55
D018365,오이부추무침,31.32
D018366,오이생채,34.53
D018367,오이지무침,52.32
D018368,오징어무침,254.31
D018369,오징어물회,339.79
D018370,오징어채무침,206.14
D018371,오징어채소무침,149.09
D018372,옥수수샐러드,265.65
D018373,참치샐러드,226.74
D018374,채소샐러드,232.33
D018375,치커리겉절이,56.41
D018376,파래무침,14.83
D018377,파무침,105.95
D018378,풋고추된장무침,123.64
D018379,풋마늘무침,71.06
D018380,피조개무침,51.64
D018381,해초무침,39.3
D018382,호박오가리나물무침,200.5
D018383,회무침,203.95
D018384,육회,195.06
D018385,팥빙수,401.79
D018386,미숫가루,211.16
D018387,고추장아찌,49.62
D018388,깻잎장아찌,20.18
D018389,단무지,3.77
D018390,더덕장아찌,127.28
D018391,마늘장아찌,147.23
D018392,무짠지,5.63
D018393,양파장아찌,40.18
D018394,오이장아찌,7.11
D018395,오이지,10.34
D018396,일본매실장아찌,19.52
D018397,치킨무,22.1
D018398,가지전,245.82
D018399,감자전,265.62
D018400,고구마전,318.36
D018401,김치전,201.08
D018402,달걀말이,193.49
D018403,달걀프라이,124.53
D018404,돼지고기완자전,277.36
D018405,두부부침,139.93
D018406,떡갈비,403.4
D018407,맛살전,329.53
D018408,메밀전,289.81
D018409,부추전,251.22
D018410,쇠고기완자전,323.34
D018411,스크램블드에그,237.34
